property_id,source_id,source_region,feature_category,building,centroid_lat,centroid_lon,area_sq_m,area_sq_ft,area_sq_yd,perimeter_m,bbox
PROP-KOK-000544,way/562149851,kokapet,property_candidate,yes,17.38790745,78.33797585,156.75,1687.24,187.47,51.81,"{'min_lon': 78.3378974, 'min_lat': 17.3878608, 'max_lon': 78.3380543, 'max_lat': 17.3879541}"
PROP-KOK-000545,way/562149852,kokapet,property_candidate,yes,17.38802573,78.33798814,139.3,1499.44,166.6,48.66,"{'min_lon': 78.3379167, 'min_lat': 17.3879835, 'max_lon': 78.3380596, 'max_lat': 17.388068}"
PROP-KOK-000546,way/562149853,kokapet,property_candidate,yes,17.3881563,78.3380006,147.94,1592.42,176.94,51.8,"{'min_lon': 78.3379188, 'min_lat': 17.3881179, 'max_lon': 78.3380824, 'max_lat': 17.3881947}"
PROP-KOK-000547,way/562149854,kokapet,property_candidate,yes,17.38817203,78.33781421,111.81,1203.52,133.72,43.01,"{'min_lon': 78.3377552, 'min_lat': 17.3881306, 'max_lon': 78.337881, 'max_lat': 17.3882139}"
PROP-KOK-000548,way/562149855,kokapet,property_candidate,yes,17.3885885,78.3378357,165.12,1777.32,197.48,51.4,"{'min_lon': 78.3377714, 'min_lat': 17.388528, 'max_lon': 78.3379, 'max_lat': 17.388649}"
PROP-KOK-000549,way/562149856,kokapet,property_candidate,yes,17.3884915,78.3380179,189.16,2036.15,226.24,56.65,"{'min_lon': 78.3379346, 'min_lat': 17.3884415, 'max_lon': 78.3381012, 'max_lat': 17.3885415}"
PROP-KOK-000550,way/562149857,kokapet,property_candidate,yes,17.38826545,78.33800315,164.88,1774.77,197.2,51.9,"{'min_lon': 78.3379319, 'min_lat': 17.3882134, 'max_lon': 78.3380744, 'max_lat': 17.3883175}"
PROP-KOK-000551,way/562149858,kokapet,property_candidate,yes,17.3882965,78.33783825,141.35,1521.51,169.06,47.79,"{'min_lon': 78.3377738, 'min_lat': 17.3882448, 'max_lon': 78.3379027, 'max_lat': 17.3883482}"
PROP-KOK-000552,way/562149859,kokapet,property_candidate,yes,17.3884209,78.33784493,101.56,1093.17,121.46,41.89,"{'min_lon': 78.3377791, 'min_lat': 17.3883809, 'max_lon': 78.3379108, 'max_lat': 17.3884609}"
PROP-KOK-000553,way/562149860,kokapet,property_candidate,yes,17.38847625,78.33740785,111.56,1200.84,133.43,43.19,"{'min_lon': 78.3373676, 'min_lat': 17.3884174, 'max_lon': 78.3374481, 'max_lat': 17.3885351}"
PROP-KOK-000554,way/562149861,kokapet,property_candidate,yes,17.38846732,78.33758734,150.46,1619.57,179.95,50.04,"{'min_lon': 78.3375165, 'min_lat': 17.3884213, 'max_lon': 78.3376582, 'max_lat': 17.3885133}"
PROP-KOK-000555,way/562149862,kokapet,property_candidate,yes,17.3883567,78.33738975,123.66,1331.07,147.9,45.06,"{'min_lon': 78.3373193, 'min_lat': 17.3883012, 'max_lon': 78.3374602, 'max_lat': 17.3884122}"
PROP-KOK-000556,way/562149863,kokapet,property_candidate,yes,17.3883313,78.3375731,150.2,1616.7,179.63,50.84,"{'min_lon': 78.3374929, 'min_lat': 17.3882811, 'max_lon': 78.3376533, 'max_lat': 17.3883815}"
PROP-KOK-000557,way/562149864,kokapet,property_candidate,yes,17.38822965,78.33739005,133.8,1440.26,160.03,46.59,"{'min_lon': 78.3373253, 'min_lat': 17.3881789, 'max_lon': 78.3374548, 'max_lat': 17.3882804}"
PROP-KOK-000558,way/562149865,kokapet,property_candidate,yes,17.3882142,78.3375653,166.38,1790.86,198.98,55.15,"{'min_lon': 78.3374733, 'min_lat': 17.3881646, 'max_lon': 78.3376573, 'max_lat': 17.3882638}"
PROP-KOK-000559,way/562149866,kokapet,property_candidate,yes,17.38809795,78.33738235,121.96,1312.73,145.86,44.46,"{'min_lon': 78.3373327, 'min_lat': 17.3880396, 'max_lon': 78.337432, 'max_lat': 17.3881563}"
PROP-KOK-000560,way/562149867,kokapet,property_candidate,yes,17.38809733,78.33754518,120.53,1297.41,144.16,45.16,"{'min_lon': 78.3374789, 'min_lat': 17.3880503, 'max_lon': 78.3376184, 'max_lat': 17.3881371}"
PROP-KOK-000561,way/562149868,kokapet,property_candidate,yes,17.3879231,78.3373842,171.03,1840.94,204.55,53.98,"{'min_lon': 78.3373217, 'min_lat': 17.3878397, 'max_lon': 78.3374467, 'max_lat': 17.3880065}"
PROP-KOK-000562,way/562149869,kokapet,property_candidate,yes,17.3879493,78.33755808,232.07,2497.96,277.55,62.48,"{'min_lon': 78.3374629, 'min_lat': 17.3878857, 'max_lon': 78.3376533, 'max_lat': 17.3880129}"
PROP-KOK-000563,way/562149870,kokapet,property_candidate,yes,17.38942055,78.34131915,234.99,2529.36,281.04,61.82,"{'min_lon': 78.3412474, 'min_lat': 17.3893359, 'max_lon': 78.3413909, 'max_lat': 17.3895052}"
PROP-KOK-000564,way/562149871,kokapet,property_candidate,yes,17.3894179,78.341155,165.77,1784.36,198.26,52.15,"{'min_lon': 78.3411015, 'min_lat': 17.3893485, 'max_lon': 78.3412085, 'max_lat': 17.3894873}"
PROP-KOK-000565,way/562149872,kokapet,property_candidate,yes,17.38926494,78.34115238,166.25,1789.48,198.83,51.61,"{'min_lon': 78.3410919, 'min_lat': 17.3892026, 'max_lon': 78.3412129, 'max_lat': 17.3893273}"
PROP-KOK-000566,way/562149873,kokapet,property_candidate,yes,17.38926986,78.34130907,198.5,2136.65,237.41,56.44,"{'min_lon': 78.3412339, 'min_lat': 17.3892041, 'max_lon': 78.3413842, 'max_lat': 17.3893356}"
PROP-KOK-000567,way/562149874,kokapet,property_candidate,yes,17.38912128,78.34130671,173.27,1865.01,207.22,52.81,"{'min_lon': 78.3412434, 'min_lat': 17.3890522, 'max_lon': 78.34137, 'max_lat': 17.3891904}"
PROP-KOK-000568,way/562149875,kokapet,property_candidate,yes,17.38910371,78.34116417,161.88,1742.43,193.6,50.94,"{'min_lon': 78.3411013, 'min_lat': 17.3890388, 'max_lon': 78.341227, 'max_lat': 17.3891686}"
PROP-KOK-000569,way/562149876,kokapet,property_candidate,yes,17.38905345,78.34089335,185.9,2001.05,222.34,54.56,"{'min_lon': 78.3408303, 'min_lat': 17.3889895, 'max_lon': 78.3409564, 'max_lat': 17.3891174}"
PROP-KOK-000570,way/562149877,kokapet,property_candidate,yes,17.38903215,78.34074855,228.71,2461.82,273.54,62.13,"{'min_lon': 78.3406869, 'min_lat': 17.388943, 'max_lon': 78.3408102, 'max_lat': 17.3891213}"
PROP-KOK-000571,way/562149878,kokapet,property_candidate,yes,17.38925578,78.34073983,158.15,1702.35,189.15,50.3,"{'min_lon': 78.3406788, 'min_lat': 17.389197, 'max_lon': 78.3408009, 'max_lat': 17.3893145}"
PROP-KOK-000572,way/562149879,kokapet,property_candidate,yes,17.38926981,78.34090422,209.95,2259.9,251.1,57.98,"{'min_lon': 78.3408357, 'min_lat': 17.3892008, 'max_lon': 78.3409727, 'max_lat': 17.3893388}"
PROP-KOK-000573,way/562149880,kokapet,property_candidate,yes,17.3894336,78.34089235,210.11,2261.65,251.29,58.04,"{'min_lon': 78.3408236, 'min_lat': 17.389362, 'max_lon': 78.3409611, 'max_lat': 17.3895052}"
PROP-KOK-000574,way/562149881,kokapet,property_candidate,yes,17.38942165,78.34074685,173.17,1863.96,207.11,52.77,"{'min_lon': 78.3406869, 'min_lat': 17.389356, 'max_lon': 78.3408068, 'max_lat': 17.3894873}"
PROP-KOK-000575,way/562149882,kokapet,property_candidate,yes,17.3889086,78.3403292,143.7,1546.74,171.86,48.0,"{'min_lon': 78.3402711, 'min_lat': 17.3888482, 'max_lon': 78.3403873, 'max_lat': 17.388969}"
PROP-KOK-000576,way/562149883,kokapet,property_candidate,yes,17.38907969,78.34033418,147.52,1587.88,176.43,48.6,"{'min_lon': 78.3402778, 'min_lat': 17.3890228, 'max_lon': 78.3403906, 'max_lat': 17.3891366}"
PROP-KOK-000577,way/562149884,kokapet,property_candidate,yes,17.38894664,78.34048892,161.52,1738.57,193.17,50.84,"{'min_lon': 78.3404237, 'min_lat': 17.3888834, 'max_lon': 78.3405541, 'max_lat': 17.3890099}"
PROP-KOK-000578,way/562149885,kokapet,property_candidate,yes,17.3890972,78.34048325,175.9,1893.42,210.38,53.13,"{'min_lon': 78.3404205, 'min_lat': 17.3890309, 'max_lon': 78.340546, 'max_lat': 17.3891635}"
PROP-KOK-000579,way/562149886,kokapet,property_candidate,yes,17.38923775,78.3403375,242.92,2614.74,290.53,62.79,"{'min_lon': 78.3402725, 'min_lat': 17.3891584, 'max_lon': 78.3404025, 'max_lat': 17.3893171}"
PROP-KOK-000580,way/562149888,kokapet,property_candidate,yes,17.38925437,78.34047927,196.85,2118.93,235.44,56.55,"{'min_lon': 78.3404192, 'min_lat': 17.3891815, 'max_lon': 78.3405393, 'max_lat': 17.3893273}"
PROP-KOK-000581,way/562149889,kokapet,property_candidate,yes,17.38942844,78.34048633,193.05,2078.03,230.89,55.58,"{'min_lon': 78.340416, 'min_lat': 17.3893619, 'max_lon': 78.3405567, 'max_lat': 17.389495}"
PROP-KOK-000582,way/562149890,kokapet,property_candidate,yes,17.38941946,78.34034107,163.92,1764.39,196.04,51.54,"{'min_lon': 78.3402832, 'min_lat': 17.3893516, 'max_lon': 78.3403989, 'max_lat': 17.3894873}"
PROP-KOK-000583,way/562149891,kokapet,property_candidate,yes,17.38924722,78.33991726,149.22,1606.15,178.46,49.02,"{'min_lon': 78.3398611, 'min_lat': 17.389185, 'max_lon': 78.3399734, 'max_lat': 17.3893094}"
PROP-KOK-000584,way/562149892,kokapet,property_candidate,yes,17.3892633,78.34007405,142.18,1530.41,170.05,47.77,"{'min_lon': 78.3400203, 'min_lat': 17.3892057, 'max_lon': 78.3401278, 'max_lat': 17.3893209}"
PROP-KOK-000585,way/562149893,kokapet,property_candidate,yes,17.38942459,78.34007072,187.03,2013.22,223.69,54.88,"{'min_lon': 78.3400004, 'min_lat': 17.389367, 'max_lon': 78.340141, 'max_lat': 17.3894822}"
PROP-KOK-000586,way/562149894,kokapet,property_candidate,yes,17.38940108,78.33990653,248.75,2677.49,297.5,63.46,"{'min_lon': 78.3398343, 'min_lat': 17.3893174, 'max_lon': 78.3399788, 'max_lat': 17.3894847}"
PROP-KOK-000587,way/562149895,kokapet,property_candidate,yes,17.38926015,78.3394958,144.3,1553.22,172.58,48.13,"{'min_lon': 78.3394353, 'min_lat': 17.3891968, 'max_lon': 78.3395563, 'max_lat': 17.3893235}"
PROP-KOK-000588,way/562149896,kokapet,property_candidate,yes,17.389425,78.33950065,164.35,1769.04,196.56,51.29,"{'min_lon': 78.3394383, 'min_lat': 17.3893678, 'max_lon': 78.339563, 'max_lat': 17.3894822}"
PROP-KOK-000589,way/562149897,kokapet,property_candidate,yes,17.38942808,78.33964059,174.59,1879.29,208.81,52.92,"{'min_lon': 78.3395707, 'min_lat': 17.3893663, 'max_lon': 78.3397105, 'max_lat': 17.3894898}"
PROP-KOK-000590,way/562149898,kokapet,property_candidate,yes,17.38926765,78.3396412,197.14,2122.04,235.78,56.23,"{'min_lon': 78.3395678, 'min_lat': 17.3892029, 'max_lon': 78.3397146, 'max_lat': 17.3893324}"
PROP-KOK-000591,way/562149899,kokapet,property_candidate,yes,17.38908025,78.33992355,172.19,1853.44,205.94,52.65,"{'min_lon': 78.3398634, 'min_lat': 17.3890137, 'max_lon': 78.3399837, 'max_lat': 17.3891468}"
PROP-KOK-000592,way/562149900,kokapet,property_candidate,yes,17.3890895,78.3400645,189.05,2034.93,226.1,56.23,"{'min_lon': 78.3400081, 'min_lat': 17.3890104, 'max_lon': 78.3401209, 'max_lat': 17.3891686}"
PROP-KOK-000593,way/562149901,kokapet,property_candidate,yes,17.3889287,78.33992045,182.34,1962.66,218.07,54.01,"{'min_lon': 78.3398554, 'min_lat': 17.3888667, 'max_lon': 78.3399855, 'max_lat': 17.3889907}"
PROP-KOK-000594,way/562149902,kokapet,property_candidate,yes,17.38888705,78.3400806,178.12,1917.22,213.02,53.47,"{'min_lon': 78.3400136, 'min_lat': 17.3888295, 'max_lon': 78.3401476, 'max_lat': 17.3889446}"
PROP-KOK-000595,way/562149903,kokapet,property_candidate,yes,17.38876091,78.33992628,283.32,3049.62,338.85,67.66,"{'min_lon': 78.3398336, 'min_lat': 17.3886859, 'max_lon': 78.340019, 'max_lat': 17.3888359}"
PROP-KOK-000596,way/562149904,kokapet,property_candidate,yes,17.38909446,78.33949342,195.92,2108.87,234.32,56.26,"{'min_lon': 78.3394329, 'min_lat': 17.3890241, 'max_lon': 78.3395539, 'max_lat': 17.3891648}"
PROP-KOK-000597,way/562149905,kokapet,property_candidate,yes,17.38910131,78.33964962,185.31,1994.62,221.62,54.63,"{'min_lon': 78.3395898, 'min_lat': 17.389034, 'max_lon': 78.3397094, 'max_lat': 17.3891686}"
PROP-KOK-000598,way/562149906,kokapet,property_candidate,yes,17.38893965,78.339648,193.37,2081.42,231.27,55.63,"{'min_lon': 78.3395774, 'min_lat': 17.3888707, 'max_lon': 78.3397186, 'max_lat': 17.3890086}"
PROP-KOK-000599,way/562149907,kokapet,property_candidate,yes,17.38892676,78.33950098,187.73,2020.74,224.53,55.14,"{'min_lon': 78.3394416, 'min_lat': 17.3888564, 'max_lon': 78.3395603, 'max_lat': 17.3889971}"
PROP-KOK-000600,way/562149908,kokapet,property_candidate,yes,17.38874565,78.33966425,282.03,3035.69,337.3,68.2,"{'min_lon': 78.3395979, 'min_lat': 17.3886554, 'max_lon': 78.3397306, 'max_lat': 17.3888359}"
PROP-KOK-000601,way/562149909,kokapet,property_candidate,yes,17.38875205,78.33949765,249.19,2682.23,298.03,63.2,"{'min_lon': 78.3394229, 'min_lat': 17.3886746, 'max_lon': 78.3395724, 'max_lat': 17.3888295}"
PROP-KOK-000602,way/562149910,kokapet,property_candidate,yes,17.38871375,78.3390737,245.44,2641.87,293.54,63.33,"{'min_lon': 78.3390091, 'min_lat': 17.3886313, 'max_lon': 78.3391383, 'max_lat': 17.3887962}"
PROP-KOK-000603,way/562149911,kokapet,property_candidate,yes,17.38873085,78.33923185,189.64,2041.25,226.81,55.18,"{'min_lon': 78.3391701, 'min_lat': 17.3886642, 'max_lon': 78.3392936, 'max_lat': 17.3887975}"
PROP-KOK-000604,way/562149912,kokapet,property_candidate,yes,17.38892513,78.33907531,207.33,2231.73,247.97,58.14,"{'min_lon': 78.3390145, 'min_lat': 17.3888493, 'max_lon': 78.3391361, 'max_lat': 17.389001}"
PROP-KOK-000605,way/562149913,kokapet,property_candidate,yes,17.38893485,78.33922305,210.93,2270.4,252.27,58.37,"{'min_lon': 78.339154, 'min_lat': 17.3888572, 'max_lon': 78.3392921, 'max_lat': 17.3890125}"
PROP-KOK-000606,way/562149914,kokapet,property_candidate,yes,17.38910405,78.33907215,140.79,1515.5,168.39,47.46,"{'min_lon': 78.3390145, 'min_lat': 17.3890485, 'max_lon': 78.3391298, 'max_lat': 17.3891596}"
PROP-KOK-000607,way/562149915,kokapet,property_candidate,yes,17.38909865,78.33923175,169.18,1821.01,202.33,52.05,"{'min_lon': 78.339166, 'min_lat': 17.3890325, 'max_lon': 78.3392975, 'max_lat': 17.3891648}"
PROP-KOK-000608,way/562149916,kokapet,property_candidate,yes,17.38925695,78.3392264,159.48,1716.68,190.74,50.6,"{'min_lon': 78.3391634, 'min_lat': 17.3892032, 'max_lon': 78.3392894, 'max_lat': 17.3893107}"
PROP-KOK-000609,way/562149917,kokapet,property_candidate,yes,17.38941055,78.339221,140.13,1508.39,167.6,48.3,"{'min_lon': 78.3391754, 'min_lat': 17.3893453, 'max_lon': 78.3392666, 'max_lat': 17.3894758}"
PROP-KOK-000610,way/562149918,kokapet,property_candidate,yes,17.38941715,78.33908265,202.87,2183.71,242.63,57.31,"{'min_lon': 78.3390212, 'min_lat': 17.3893445, 'max_lon': 78.3391441, 'max_lat': 17.3894898}"
PROP-KOK-000611,way/562149919,kokapet,property_candidate,yes,17.38905551,78.33841712,212.96,2292.29,254.7,59.39,"{'min_lon': 78.3383575, 'min_lat': 17.3889744, 'max_lon': 78.3384767, 'max_lat': 17.3891366}"
PROP-KOK-000612,way/562149920,kokapet,property_candidate,yes,17.3888598,78.33841745,202.4,2178.59,242.07,59.08,"{'min_lon': 78.3383614, 'min_lat': 17.3887724, 'max_lon': 78.3384735, 'max_lat': 17.3889472}"
PROP-KOK-000613,way/562149921,kokapet,property_candidate,yes,17.3887706,78.33882805,122.8,1321.83,146.87,44.35,"{'min_lon': 78.3387744, 'min_lat': 17.388722, 'max_lon': 78.3388817, 'max_lat': 17.3888192}"
PROP-KOK-000614,way/562149922,kokapet,property_candidate,yes,17.38878725,78.33869205,142.19,1530.49,170.05,47.73,"{'min_lon': 78.3386295, 'min_lat': 17.388731, 'max_lon': 78.3387546, 'max_lat': 17.3888435}"
PROP-KOK-000615,way/562149923,kokapet,property_candidate,yes,17.38892336,78.33866384,197.01,2120.61,235.62,56.47,"{'min_lon': 78.3386018, 'min_lat': 17.3888483, 'max_lon': 78.3387262, 'max_lat': 17.3889958}"
PROP-KOK-000616,way/562149924,kokapet,property_candidate,yes,17.3889191,78.3388213,182.79,1967.54,218.62,54.08,"{'min_lon': 78.3387555, 'min_lat': 17.3888552, 'max_lon': 78.3388871, 'max_lat': 17.388983}"
PROP-KOK-000617,way/562149925,kokapet,property_candidate,yes,17.38911097,78.33882848,203.44,2189.85,243.32,57.07,"{'min_lon': 78.3387583, 'min_lat': 17.3890411, 'max_lon': 78.3388986, 'max_lat': 17.3891808}"
PROP-KOK-000618,way/562149926,kokapet,property_candidate,yes,17.3890918,78.33867385,146.62,1578.18,175.35,48.89,"{'min_lon': 78.3386242, 'min_lat': 17.3890291, 'max_lon': 78.3387235, 'max_lat': 17.3891545}"
PROP-KOK-000619,way/562149927,kokapet,property_candidate,yes,17.38925245,78.33866285,171.23,1843.07,204.79,52.52,"{'min_lon': 78.3386022, 'min_lat': 17.3891852, 'max_lon': 78.3387235, 'max_lat': 17.3893197}"
PROP-KOK-000620,way/562149928,kokapet,property_candidate,yes,17.3892534,78.3388287,211.65,2278.17,253.13,58.34,"{'min_lon': 78.3387623, 'min_lat': 17.3891808, 'max_lon': 78.3388951, 'max_lat': 17.389326}"
PROP-KOK-000621,way/562149929,kokapet,property_candidate,yes,17.3894324,78.33882,182.35,1962.83,218.09,54.04,"{'min_lon': 78.3387557, 'min_lat': 17.3893673, 'max_lon': 78.3388843, 'max_lat': 17.3894975}"
PROP-KOK-000622,way/562149930,kokapet,property_candidate,yes,17.38943095,78.33867115,159.79,1719.95,191.11,50.59,"{'min_lon': 78.3386135, 'min_lat': 17.3893721, 'max_lon': 78.3387288, 'max_lat': 17.3894898}"
PROP-KOK-000623,way/562150072,kokapet,property_candidate,yes,17.39037102,78.33270036,488.47,5257.82,584.2,88.41,"{'min_lon': 78.3325674, 'min_lat': 17.3902437, 'max_lon': 78.3328333, 'max_lat': 17.3904983}"
PROP-KOK-000624,way/562150073,kokapet,property_candidate,yes,17.39071402,78.33281636,513.09,5522.81,613.65,90.68,"{'min_lon': 78.3326894, 'min_lat': 17.3905867, 'max_lon': 78.3329433, 'max_lat': 17.3908413}"
PROP-KOK-000625,way/562150074,kokapet,property_candidate,yes,17.3903039,78.333326,417.52,4494.16,499.35,81.74,"{'min_lon': 78.3332044, 'min_lat': 17.3901888, 'max_lon': 78.3334476, 'max_lat': 17.390419}"
PROP-KOK-000626,way/562150075,kokapet,property_candidate,yes,17.39053105,78.33340085,274.58,2955.55,328.39,67.4,"{'min_lon': 78.3332909, 'min_lat': 17.3904429, 'max_lon': 78.3335108, 'max_lat': 17.3906192}"
PROP-KOK-000627,way/562150076,kokapet,property_candidate,yes,17.39071837,78.33321467,166.33,1790.4,198.93,55.05,"{'min_lon': 78.3331185, 'min_lat': 17.3906543, 'max_lon': 78.3333108, 'max_lat': 17.3907824}"
PROP-KOK-000628,way/562150077,kokapet,property_candidate,yes,17.39063173,78.33343762,196.04,2110.12,234.46,59.52,"{'min_lon': 78.3333338, 'min_lat': 17.3905604, 'max_lon': 78.3335415, 'max_lat': 17.3907031}"
PROP-KOK-000629,way/562150078,kokapet,property_candidate,yes,17.3907576,78.3334958,311.32,3350.98,372.33,72.78,"{'min_lon': 78.333375, 'min_lat': 17.3906688, 'max_lon': 78.3336166, 'max_lat': 17.3908464}"
PROP-KOK-000630,way/626147572,kokapet,property_candidate,yes,17.39486002,78.33893016,2219.36,23888.96,2654.33,231.93,"{'min_lon': 78.3386618, 'min_lat': 17.3945268, 'max_lon': 78.33926, 'max_lat': 17.3951769}"
PROP-KOK-000631,way/626663674,kokapet,apartments,apartments,17.39009946,78.33776224,1430.11,15393.59,1710.4,161.4,"{'min_lon': 78.3375646, 'min_lat': 17.3899137, 'max_lon': 78.3379662, 'max_lat': 17.3902575}"
PROP-KOK-000632,way/626663675,kokapet,apartments,apartments,17.39076148,78.33787632,1634.45,17593.02,1954.78,174.38,"{'min_lon': 78.3376931, 'min_lat': 17.3904775, 'max_lon': 78.3380875, 'max_lat': 17.3910102}"
PROP-KOK-000633,way/626663676,kokapet,apartments,apartments,17.39073795,78.3382394,1907.73,20534.66,2281.63,185.76,"{'min_lon': 78.3380943, 'min_lat': 17.3904566, 'max_lon': 78.3383845, 'max_lat': 17.3910193}"
PROP-KOK-000634,way/626663677,kokapet,apartments,apartments,17.39070271,78.33868571,1728.99,18610.7,2067.86,196.83,"{'min_lon': 78.3385178, 'min_lat': 17.3904159, 'max_lon': 78.33885, 'max_lat': 17.3909892}"
PROP-KOK-000635,way/626663678,kokapet,apartments,apartments,17.39007607,78.33884298,1667.25,17946.12,1994.01,171.04,"{'min_lon': 78.338622, 'min_lat': 17.3898882, 'max_lon': 78.3390654, 'max_lat': 17.3902491}"
PROP-KOK-000636,way/626663679,kokapet,apartments,apartments,17.39018648,78.33965823,2151.64,23160.09,2573.34,220.13,"{'min_lon': 78.3394589, 'min_lat': 17.3898844, 'max_lon': 78.339834, 'max_lat': 17.3905194}"
PROP-KOK-000637,way/626663680,kokapet,apartments,apartments,17.39029885,78.34094857,1924.04,20710.23,2301.14,225.74,"{'min_lon': 78.3407472, 'min_lat': 17.3899557, 'max_lon': 78.3411307, 'max_lat': 17.3906258}"
PROP-KOK-000638,way/626663681,kokapet,apartments,apartments,17.39106298,78.34042886,1711.4,18421.39,2046.82,211.66,"{'min_lon': 78.3402234, 'min_lat': 17.3907515, 'max_lon': 78.3406151, 'max_lat': 17.3913685}"
PROP-KOK-000639,way/626663682,kokapet,apartments,apartments,17.3901409,78.34051202,1277.08,13746.39,1527.38,149.99,"{'min_lon': 78.3403718, 'min_lat': 17.3899213, 'max_lon': 78.3406581, 'max_lat': 17.3903433}"
PROP-KOK-000640,way/626663683,kokapet,apartments,apartments,17.39012215,78.3401484,1331.44,14331.5,1592.39,152.0,"{'min_lon': 78.3400166, 'min_lat': 17.3899011, 'max_lon': 78.3402802, 'max_lat': 17.3903432}"
PROP-KOK-000641,way/626663684,kokapet,commercial,commercial,17.39064248,78.33919016,1512.91,16284.81,1809.42,155.76,"{'min_lon': 78.3390137, 'min_lat': 17.3904564, 'max_lon': 78.3393666, 'max_lat': 17.3908286}"
PROP-KOK-000642,way/940540221,kokapet,property_candidate,yes,17.38736206,78.33808492,170.59,1836.27,204.03,52.43,"{'min_lon': 78.3380087, 'min_lat': 17.3872822, 'max_lon': 78.3381562, 'max_lat': 17.3874409}"
PROP-KOK-000643,way/940540222,kokapet,property_candidate,yes,17.38749606,78.33803124,181.8,1956.91,217.43,54.0,"{'min_lon': 78.337951, 'min_lat': 17.3874153, 'max_lon': 78.3381133, 'max_lat': 17.3875701}"
PROP-KOK-000644,way/940540223,kokapet,property_candidate,yes,17.38763831,78.33798053,195.25,2101.67,233.52,55.92,"{'min_lon': 78.3378933, 'min_lat': 17.3875586, 'max_lon': 78.3380663, 'max_lat': 17.3877224}"
